created_at,favorite_count,hashtags,retweet_count,text
Tue Jul 24 14:52:52 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure at Buckhorn Summit &amp; westbound closure at…
Tue Jul 24 14:46:03 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 2500 acres and 5% contained. http…
Tue Jul 24 14:43:03 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 14:38:15 +0000 2018,0,['CarrFire'],0,"RT @CaltransD2: Truck drivers:  If you are using SR 36W to SR 3 (or vice versa) as a detour for SR 299W due to the #CarrFire, that route is…"
Tue Jul 24 14:35:44 +0000 2018,0,['CarrFire'],0,RT @krcrphoto: Lucky to have some of the best pilots fly over our fires. This is @CALFIRESHU copter #901 working the #CarrFire in French Gu…
Tue Jul 24 14:33:47 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 at Carr Powerhouse Rd in French Gulch (Shasta County) is now 2500 acres and 5% contained.
Tue Jul 24 14:33:39 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure at Buckhorn Summit &amp; westbound closure at…
Tue Jul 24 14:33:13 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 2,500 acres and 5% contained. Evacua…"
Tue Jul 24 14:32:22 +0000 2018,0,['CarrFire'],0,"RT @BreakingNews_RS: UPDATE: The #CarrFire remains at 2,500 acres with 5% containment. Highway 299 is still closed and drivers are advised…"
Tue Jul 24 14:29:18 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure at Buckhorn Summit &amp; westbound closure at…
Tue Jul 24 14:28:42 +0000 2018,23,['Whiskeytown'],4,"No litter pickup for us today, so we're taking coffee and breakfast burritos to our #Whiskeytown park rangers inste… https://t.co/kXK0qn1gMs"
Tue Jul 24 14:28:32 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 2,500 acres and 5% contained. Evacua…"
Tue Jul 24 14:26:29 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 at Carr Powerhouse Rd in French Gulch (Shasta County) is now 2500 acres and 5% contained.
Tue Jul 24 14:24:27 +0000 2018,0,['CarrFire'],0,"RT @BreakingNews_RS: UPDATE: The #CarrFire remains at 2,500 acres with 5% containment. Highway 299 is still closed and drivers are advised…"
Tue Jul 24 14:24:17 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure at Buckhorn Summit &amp; westbound closure at…
Tue Jul 24 14:24:07 +0000 2018,0,['CarrFire'],0,RT CALFIRESHU: #CarrFire [update] at HWY 299 at Carr Powerhouse Rd in French Gulch (Shasta County) is now 2500 acres and 5% contained.
Tue Jul 24 14:24:07 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure at Buckhorn Summit &amp; westbound closure at…
Tue Jul 24 14:24:01 +0000 2018,0,['CarrFire'],0,"RT @CaltransD2: Truck drivers:  If you are using SR 36W to SR 3 (or vice versa) as a detour for SR 299W due to the #CarrFire, that route is…"
Tue Jul 24 14:23:30 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 at Carr Powerhouse Rd in French Gulch (Shasta County) is now 2500 acres and 5% contained.
Tue Jul 24 14:23:13 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 at Carr Powerhouse Rd in French Gulch (Shasta County) is now 2500 acres and 5% contained.
Tue Jul 24 14:22:35 +0000 2018,0,['CarrFire'],0,"RT @emmaruthoneill: We added another fire to our map. #CarrFire is 1,000 acres and just NW of Redding. Evacuations are in place and Hwy 299…"
Tue Jul 24 14:22:32 +0000 2018,0,['CarrFire'],0,"RT @BreakingNews_RS: UPDATE: The #CarrFire remains at 2,500 acres with 5% containment. Highway 299 is still closed and drivers are advised…"
Tue Jul 24 14:21:39 +0000 2018,4,['CarrFire'],4,"UPDATE: The #CarrFire remains at 2,500 acres with 5% containment. Highway 299 is still closed and drivers are advis… https://t.co/1GWVNiHjKQ"
Tue Jul 24 14:21:12 +0000 2018,18,['CarrFire'],9,#CarrFire [update] at HWY 299 at Carr Powerhouse Rd in French Gulch (Shasta County) is now 2500 acres and 5% contained.
Tue Jul 24 14:17:46 +0000 2018,0,"['RT', 'CarrFire']",0,"#RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 2,500 acres… https://t.co/3LD6f00zop"
Tue Jul 24 14:17:26 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 2,500 acres and 5% contained. Evacua…"
Tue Jul 24 14:16:49 +0000 2018,0,['CarrFire'],0,RT CALFIRESHU: RT CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure at… https://t.co/0TiIFSJOwZ
Tue Jul 24 14:15:36 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure at Buckhorn Summit &amp; westbound closure at…
Tue Jul 24 14:15:12 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure at Buckhorn Summit &amp; westbound closure at…
Tue Jul 24 14:14:44 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure at Buckhorn Summit &amp; westbound closure at…
Tue Jul 24 14:14:03 +0000 2018,0,"['CAfire', 'FergusonFire', 'CarrFire']",0,"Retweeted EarthCause - Global (@earthcause):

#CAfire update
#FergusonFire 36,102 acres, 16% contained
#CarrFire 1,… https://t.co/Wzu3UhD8jb"
Tue Jul 24 14:13:59 +0000 2018,0,"['CAfire', 'FergusonFire', 'CarrFire', 'PicoFire', 'MartinezFire']",0,"RT @earthcause: #CAfire update
#FergusonFire 36,102 acres, 16% contained
#CarrFire 1,500 acres
#PicoFire 120 acres, 40% 
#MartinezFire 40 a…"
Tue Jul 24 14:12:38 +0000 2018,0,['CarrFire'],0,"RT @CaltransD2: Truck drivers:  If you are using SR 36W to SR 3 (or vice versa) as a detour for SR 299W due to the #CarrFire, that route is…"
Tue Jul 24 14:11:27 +0000 2018,0,['CarrFire'],0,"RT @CaltransD2: Truck drivers:  If you are using SR 36W to SR 3 (or vice versa) as a detour for SR 299W due to the #CarrFire, that route is…"
Tue Jul 24 14:11:22 +0000 2018,0,['CarrFire'],0,"RT @CaltransD2: Truck drivers:  If you are using SR 36W to SR 3 (or vice versa) as a detour for SR 299W due to the #CarrFire, that route is…"
Tue Jul 24 14:11:20 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure at Buckhorn Summit &amp; westbound closure at…
Tue Jul 24 14:10:05 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 2,500 acres and 5% contained. Evacua…"
Tue Jul 24 14:09:29 +0000 2018,6,['CarrFire'],6,"Truck drivers:  If you are using SR 36W to SR 3 (or vice versa) as a detour for SR 299W due to the #CarrFire, that… https://t.co/BoGRPDFOjA"
Tue Jul 24 14:09:24 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 2,500 acres and 5% contained. Evacua…"
Tue Jul 24 14:08:47 +0000 2018,14,['CarrFire'],16,SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure at Buckhorn Summit &amp; westbound cl… https://t.co/y2DxVNff0e
Tue Jul 24 14:04:58 +0000 2018,0,"['Goodnight', 'publiclands', 'CarrFire']",0,"RT @publiclandlvr: #Goodnight #publiclands. I love you and I love your stewards. Please give rest to those who grew weary today.

#CarrFire…"
Tue Jul 24 14:04:45 +0000 2018,0,"['RT', 'CarrFire']",0,"#RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 2,500 acres… https://t.co/CnnJQK5ywj"
Tue Jul 24 14:03:55 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 2,500 acres and 5% contained. Evacua…"
Tue Jul 24 14:00:59 +0000 2018,0,['CarrFire'],0,"#CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 2,500 acres and 5% contain… https://t.co/eMwqK7C37L"
Tue Jul 24 14:00:54 +0000 2018,0,['CarrFire'],0,"#CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 2,500 acres and 5% contain… https://t.co/ZsqG9shY6y"
Tue Jul 24 14:00:52 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 2,500 acres and 5% contained. Evacua…"
Tue Jul 24 14:00:41 +0000 2018,33,['CarrFire'],22,"#CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 2,500 acres and 5% contain… https://t.co/FWSgkFVh8S"
Tue Jul 24 13:57:45 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 13:54:50 +0000 2018,0,['CarrFire'],0,"RT @resistthis2017: Hey @RepLaMalfa, #CarrFire at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% con…"
Tue Jul 24 13:53:12 +0000 2018,0,"['reddingfirefighters', 'carrfire']",0,RT @reddingff_1934: #reddingfirefighters assisting @CALFIRESHU on the #carrfire.    Multiple engines from RFD with off duty firefighters co…
Tue Jul 24 13:49:24 +0000 2018,0,['CarrFire'],0,RT @ChicoFD: We have sent 5 firefighters (1 engine and 1 strike team leader) to the #CarrFire burning in Shasta County. The fire is burning…
Tue Jul 24 13:47:17 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 13:40:30 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 2500 acres and 5% contained. http…
Tue Jul 24 13:40:22 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire second evacuation shelter has been opened at Shasta High School for residents east of Trinity Mountain Road https…
Tue Jul 24 13:40:22 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire second evacuation shelter has been opened at Shasta High School for residents east of Trinity Mountain Road https…
Tue Jul 24 13:40:01 +0000 2018,0,"['CarrFire', 'CAwx']",0,RT @RobElvington: The #CarrFire is still burning hot (black spot) on GOES-16 shortwave IR product.  Last frame is through 6:42 pm.  #CAwx #…
Tue Jul 24 13:29:44 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 13:22:08 +0000 2018,0,['CarrFire'],0,"RT @CHPRedding: #CarrFire

Please check in for updates and check the Cal Fire Incidents page: https://t.co/ARW3ArYFuc"
Tue Jul 24 13:22:08 +0000 2018,0,['CarrFire'],0,"RT @CHPRedding: #CarrFire

Please check in for updates and check the Cal Fire Incidents page: https://t.co/ARW3ArYFuc"
Tue Jul 24 13:21:49 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 2500 acres and 5% contained. http…
Tue Jul 24 13:14:11 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 2500 acres and 5% contained. http…
Tue Jul 24 13:08:50 +0000 2018,0,['CarrFire'],0,"RT @kellisaam: #CarrFire latest: 2,500 acres, 5% contained west of Redding near Whiskeytown Lake/French Gulch. Reporter Julia Avery is live…"
Tue Jul 24 13:08:39 +0000 2018,0,['CarrFire'],0,RT @kellisaam: Highway 299W remains closed near Whiskeytown due to the #CarrFire. Use Highway 36 or Highway 3 instead. https://t.co/E5IAmOm…
Tue Jul 24 13:06:16 +0000 2018,0,"['Goodnight', 'publiclands', 'CarrFire']",0,"RT @publiclandlvr: #Goodnight #publiclands. I love you and I love your stewards. Please give rest to those who grew weary today.

#CarrFire…"
Tue Jul 24 12:58:26 +0000 2018,0,[],0,"RT @CAL_FIRE: CAL FIRE is assisting Whiskeytown National Park with a wildfire at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County…"
Tue Jul 24 12:56:22 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 12:54:54 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire Shasta County #CAfire https://t.co/mPvcZLddts
Tue Jul 24 12:47:43 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: Latest update from @CALFIRESHU on #CarrFire.  SR 299W remains closed to westbound traffic at Whiskeytown scales &amp; eastbound…
Tue Jul 24 12:44:47 +0000 2018,0,"['CAfire', 'FergusonFire', 'CarrFire', 'PicoFire', 'MartinezFire']",0,"RT @earthcause: #CAfire update
#FergusonFire 36,102 acres, 16% contained
#CarrFire 1,500 acres
#PicoFire 120 acres, 40% 
#MartinezFire 40 a…"
Tue Jul 24 12:34:20 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: Latest update from @CALFIRESHU on #CarrFire.  SR 299W remains closed to westbound traffic at Whiskeytown scales &amp; eastbound…
Tue Jul 24 12:28:44 +0000 2018,0,['CARRFIRE'],0,"RT @SpencerJosephTV: #CARRFIRE Grows to 1,000 acres. We are live right now on @ActionNewsNow with the latest. https://t.co/Zn4LCnGreZ"
Tue Jul 24 12:27:08 +0000 2018,1,['CarrFire'],1,The #CarrFire in Shasta County has evacuation orders in French Gulch and Whiskey Creek Rd. North of state route 299… https://t.co/kMEvIZnxeW
Tue Jul 24 12:20:43 +0000 2018,0,['CarrFire'],0,"RT @WendyRedFox: Keep an eye on this fire,it could get really big. It’s rugged country &amp; a lot of vegetation to burn-&gt; #CarrFire at Hwy 299…"
Tue Jul 24 12:14:39 +0000 2018,1,['CarrFire'],1,Highway 299W remains closed near Whiskeytown due to the #CarrFire. Use Highway 36 or Highway 3 instead. https://t.co/E5IAmOmBnH
Tue Jul 24 12:11:18 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 2500 acres and 5% contained. http…
Tue Jul 24 12:09:48 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: Latest update from @CALFIRESHU on #CarrFire.  SR 299W remains closed to westbound traffic at Whiskeytown scales &amp; eastbound…
Tue Jul 24 11:54:50 +0000 2018,0,['CarrFire'],0,"RT @kellisaam: #CarrFire latest: 2,500 acres, 5% contained west of Redding near Whiskeytown Lake/French Gulch. Reporter Julia Avery is live…"
Tue Jul 24 11:49:44 +0000 2018,5,['CarrFire'],4,"#CarrFire latest: 2,500 acres, 5% contained west of Redding near Whiskeytown Lake/French Gulch. Reporter Julia Aver… https://t.co/QwnVJpEG5r"
Tue Jul 24 11:46:44 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 11:46:23 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 11:44:59 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 11:43:10 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 11:42:06 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 11:40:37 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 11:37:24 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 11:36:23 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 11:35:39 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 11:34:40 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 11:33:38 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 11:33:22 +0000 2018,0,['CarrFire'],0,"RT @Ginger_Zee: 2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps building a…"
Tue Jul 24 11:33:07 +0000 2018,63,['CarrFire'],29,"2,500 acres burning in the #CarrFire in Northern California (Shasta County), 5% contained, and even hotter temps bu… https://t.co/1mnzM7Pvbs"
Tue Jul 24 10:52:39 +0000 2018,0,['CarrFire'],0,"RT @resistthis2017: Hey @RepLaMalfa, #CarrFire at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% con…"
Tue Jul 24 10:42:47 +0000 2018,0,['CarrFire'],0,"RT @resistthis2017: Hey @RepLaMalfa, #CarrFire at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% con…"
Tue Jul 24 10:35:12 +0000 2018,0,"['CAfire', 'FergusonFire', 'CarrFire', 'PicoFire', 'MartinezFire']",0,"RT @earthcause: #CAfire update
#FergusonFire 36,102 acres, 16% contained
#CarrFire 1,500 acres
#PicoFire 120 acres, 40% 
#MartinezFire 40 a…"
Tue Jul 24 10:34:09 +0000 2018,0,['CarrFire'],0,"RT @CHPRedding: 🔥CARR FIRE VIDEO🔥
#CarrFire

⚠️SR-299 will remain closed through the night⚠️

CalFire is working hard to establish lines th…"
Tue Jul 24 10:33:02 +0000 2018,0,"['CarrFire', 'KHSL']",0,"RT @kiem3monica: The #CarrFire is already 2,500 acres since last check. It's now 5% contained. This video comes to our sister station #KHSL…"
